Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,txtVALUE,Source
SDN,Sudan,Africa,Northern Africa,Persons convicted,by citizenship,Eritrea,Total,Total,2020,Counts,48,GLOTIP
SDN,Sudan,Africa,Northern Africa,Persons convicted,by citizenship,Sudan,Total,Total,2020,Counts,88,GLOTIP
SDN,Sudan,Africa,Northern Africa,Persons convicted,by citizenship,Unknown,Total,Total,2020,Counts,48,GLOTIP
SGP,Singapore,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Mongolia,Total,Total,2016,Counts,5,GLOTIP
SGP,Singapore,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Uzbekistan,Total,Total,2016,Counts,6,GLOTIP
SGP,Singapore,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,16,GLOTIP
SLB,Solomon Islands,Oceania,Melanesia,Detected trafficking victims,by citizenship,Nationals,Total,Total,2019,Counts,8,GLOTIP
SLB,Solomon Islands,Oceania,Melanesia,Detected trafficking victims,by citizenship,Solomon Islands,Total,Total,2019,Counts,8,GLOTIP
SLB,Solomon Islands,Oceania,Melanesia,Detected trafficking victims,by citizenship,Unknown,Total,Total,2019,Counts,8,GLOTIP
SLB,Solomon Islands,Oceania,Melanesia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,8,GLOTIP
SLE,Sierra Leone,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,10,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,El Salvador,Total,Total,2016,Counts,42,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,49,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Nationals,Total,Total,2017,Counts,25,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Unknown,Total,Total,2017,Counts,10,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2017,Counts,12,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,9,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,30,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,8,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Nationals,Total,Total,2018,Counts,28,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Unknown,Total,Total,2018,Counts,12,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Total,0 to 17 years,2018,Counts,6,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,16,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2018,Counts,8,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2018,Counts,6,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,29,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Persons convicted,by citizenship,Nationals,Total,Total,2018,Counts,7,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,5,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Guatemala,Total,Total,2019,Counts,43,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Nationals,Total,Total,2019,Counts,46,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Unknown,Total,Total,2019,Counts,22,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,46,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2019,Counts,28,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2019,Counts,5,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,33,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Nationals,Total,Total,2020,Counts,20,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Unknown,Total,Total,2020,Counts,12,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2020,Counts,5,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,8,GLOTIP
SLV,El Salvador,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,18,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Serbia,Total,Total,2016,Counts,26,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,26,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2017,Counts,20,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,5,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,6,GLOTIP
SRB,Serbia,Europe,Southern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2017,Counts,23,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2018,Counts,28,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2018,Counts,6,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2018,Counts,13,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,16,GLOTIP
SRB,Serbia,Europe,Southern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2018,Counts,47,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2019,Counts,33,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2019,Counts,13,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2019,Counts,10,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,14,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2019,Counts,6,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2019,Counts,9,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,16,GLOTIP
SRB,Serbia,Europe,Southern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2019,Counts,40,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2020,Counts,35,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2020,Counts,8,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,11,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2020,Counts,5,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,14,GLOTIP
SRB,Serbia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,19,GLOTIP
SRB,Serbia,Europe,Southern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2020,Counts,48,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by citizenship,Slovakia,Total,Total,2016,Counts,7,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,20,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,18,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2017,Counts,86,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2017,Counts,24,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Nationals,Total,Total,2017,Counts,24,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,United Kingdom,Total,Total,2017,Counts,17,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2017,Counts,21,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,22,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2017,Counts,9,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,32,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,41,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2017,Counts,15,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,5,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2018,Counts,54,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2018,Counts,23,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Germany,Total,Total,2018,Counts,8,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Nationals,Total,Total,2018,Counts,23,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,United Kingdom,Total,Total,2018,Counts,9,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2018,Counts,6,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,6,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2018,Counts,7,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2018,Counts,10,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,17,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2018,Counts,8,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2019,Counts,65,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2019,Counts,10,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Nationals,Total,Total,2019,Counts,10,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2019,Counts,34,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,34,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2019,Counts,6,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2019,Counts,7,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,13,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2019,Counts,11,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,6,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by citizenship,Nationals,Total,Total,2020,Counts,60,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2020,Counts,25,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,25,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,11,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,18,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Persons convicted,by citizenship,Nationals,Total,Total,2020,Counts,8,GLOTIP
SVK,Slovakia,Europe,Eastern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,5,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Republic of Moldova,Total,Total,2016,Counts,7,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Unknown,Total,Total,2016,Counts,6,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,25,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Persons convicted,by form of exploitation,Forced labour,Total,Total,2016,Counts,5,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,6,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Dominican Republic,Total,Total,2017,Counts,10,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Hungary,Total,Total,2017,Counts,5,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Serbia,Total,Total,2017,Counts,9,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Ukraine,Total,Total,2017,Counts,9,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Unknown,Total,Total,2017,Counts,11,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,66,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,66,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,8,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,China,Total,Total,2018,Counts,32,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Hungary,Total,Total,2018,Counts,19,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Romania,Total,Total,2018,Counts,18,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Slovakia,Total,Total,2018,Counts,10,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Ukraine,Total,Total,2018,Counts,10,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2018,Counts,67,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,67,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,7,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2019,Counts,5,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,5,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by citizenship,Ukraine,Total,Total,2020,Counts,24,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,27,GLOTIP
SVN,Slovenia,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,27,GLOTIP
SWE,Sweden,Europe,Northern Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2016,Counts,5,GLOTIP
SWE,Sweden,Europe,Northern Europe,Detected trafficking victims,by country of repatriation,Hungary,Total,Total,2016,Counts,16,GLOTIP
SWE,Sweden,Europe,Northern Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,6,GLOTIP
SWE,Sweden,Europe,Northern Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2017,Counts,11,GLOTIP
SWE,Sweden,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,39,GLOTIP
SWE,Sweden,Europe,Northern Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2018,Counts,14,GLOTIP
SYR,Syrian Arab Republic,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Indonesia,Total,Total,2016,Counts,10,GLOTIP
TGO,Togo,Africa,Sub-Saharan Africa,Detected trafficking victims,by country of repatriation,Nigeria,Total,Total,2016,Counts,19,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Cambodia,Total,Total,2016,Counts,57,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Lao People's Democratic Republic,Total,Total,2016,Counts,67,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Myanmar,Total,Total,2016,Counts,238,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Thailand,Total,Total,2016,Counts,325,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Unknown,Total,Total,2016,Counts,10,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Viet Nam,Total,Total,2016,Counts,135,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Cambodia,Total,Total,2016,Counts,108,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Myanmar,Total,Total,2016,Counts,141,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Uzbekistan,Total,Total,2016,Counts,19,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,460,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,346,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Persons convicted,by form of exploitation,Forced labour,Total,Total,2016,Counts,462,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,600,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Cambodia,Total,Total,2017,Counts,26,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Lao People's Dem. Republic,Total,Total,2017,Counts,30,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Myanmar,Total,Total,2017,Counts,53,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Thailand,Total,Total,2017,Counts,327,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Unknown,Total,Total,2017,Counts,19,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,85,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,807,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Persons convicted,by form of exploitation,Forced labour,Total,Total,2017,Counts,126,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,669,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Cambodia,Total,Total,2018,Counts,28,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Lao People's Dem. Republic,Total,Total,2018,Counts,14,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Myanmar,Total,Total,2018,Counts,205,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Thailand,Total,Total,2018,Counts,345,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Unknown,Total,Total,2018,Counts,39,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,265,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,"1,066",GLOTIP
THA,Thailand,Asia,South-eastern Asia,Persons convicted,by form of exploitation,Forced labour,Total,Total,2018,Counts,19,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,271,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Cambodia,Total,Total,2019,Counts,96,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Lao People's Dem. Republic,Total,Total,2019,Counts,38,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Myanmar,Total,Total,2019,Counts,"1,306",GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Thailand,Total,Total,2019,Counts,251,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Unknown,Total,Total,2019,Counts,130,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Cambodia,Total,Total,2020,Counts,5,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Lao People's Dem. Republic,Total,Total,2020,Counts,46,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Myanmar,Total,Total,2020,Counts,5,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Thailand,Total,Total,2020,Counts,161,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by citizenship,Unknown,Total,Total,2020,Counts,13,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2020,Counts,59,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Brunei Darussalam,Total,Total,2020,Counts,7,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Chile,Total,Total,2020,Counts,13,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Indonesia,Total,Total,2020,Counts,7,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Myanmar,Total,Total,2020,Counts,7,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,Republic of Korea,Total,Total,2020,Counts,5,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by country of repatriation,United Arab Emirates,Total,Total,2020,Counts,7,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,68,GLOTIP
THA,Thailand,Asia,South-eastern Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,113,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by citizenship,Tajikistan,Total,Total,2016,Counts,6,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,22,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Persons convicted,by form of exploitation,Forced labour,Total,Total,2016,Counts,18,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,18,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2017,Counts,6,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,39,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,40,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2018,Counts,12,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2018,Counts,33,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,33,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,6,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2019,Counts,16,GLOTIP
