Country,Crime Type,Category,Year,Unit of measurement,VALUE,Source,0
Serbia,Economic,Unlawful interference with a computer system or computer data,2018,Counts,2.0,CTS,1
Serbia,Economic,Unlawful interference with a computer system or computer data,2017,Counts,1.0,CTS,1
Serbia,Economic,Unlawful interference with a computer system or computer data,2016,Counts,3.0,CTS,1
Serbia,Economic,Unlawful interception or access of computer data,2019,Counts,17.0,CTS,1
Serbia,Economic,Unlawful interception or access of computer data,2018,Counts,11.0,CTS,1
Serbia,Economic,Unlawful interception or access of computer data,2017,Counts,7.0,CTS,1
Serbia,Economic,Unlawful interception or access of computer data,2016,Counts,10.0,CTS,1
Serbia,Economic,Unlawful access to a computer system,2019,Counts,0.0,CTS,1
Serbia,Economic,Unlawful access to a computer system,2018,Counts,0.0,CTS,1
Serbia,Economic,Unlawful access to a computer system,2017,Counts,0.0,CTS,1
Serbia,Economic,Unlawful access to a computer system,2016,Counts,0.0,CTS,1
Serbia,Economic,Trade or possession of protected or prohibited species of faune and flora,2019,Counts,10.0,CTS,1
Serbia,Economic,Trade or possession of protected or prohibited species of faune and flora,2018,Counts,3.0,CTS,1
Serbia,Economic,Trade or possession of protected or prohibited species of faune and flora,2017,Counts,10.0,CTS,1
Serbia,Economic,Trade or possession of protected or prohibited species of faune and flora,2016,Counts,5.0,CTS,1
Serbia,Economic,Theft: of a motorized vehicle,2020,Counts,736.0,CTS,1
Serbia,Economic,Theft: of a motorized vehicle,2019,Counts,1000.0,CTS,1
Serbia,Economic,Theft: of a motorized vehicle,2018,Counts,1275.0,CTS,1
Serbia,Economic,Theft: of a motorized vehicle,2017,Counts,1555.0,CTS,1
Serbia,Economic,Theft: of a motorized vehicle,2016,Counts,1507.0,CTS,1
Serbia,Economic,Corruption: Other acts of corruption,2017,Counts,1353.0,CTS,1
Serbia,Economic,Corruption: Other acts of corruption,2016,Counts,1201.0,CTS,1
Serbia,Economic,Corruption: Bribery,2020,Counts,180.0,CTS,1
Serbia,Economic,Corruption: Bribery,2019,Counts,219.0,CTS,1
Serbia,Economic,Corruption: Bribery,2018,Counts,295.0,CTS,1
Serbia,Economic,Corruption: Bribery,2017,Counts,147.0,CTS,1
Serbia,Economic,Corruption: Bribery,2016,Counts,147.0,CTS,1
Serbia,Economic,Corruption,2020,Counts,804.0,CTS,1
Serbia,Economic,Corruption,2019,Counts,1185.0,CTS,1
Serbia,Economic,Corruption,2018,Counts,1229.0,CTS,1
Serbia,Economic,Corruption,2017,Counts,1500.0,CTS,1
Serbia,Economic,Corruption,2016,Counts,1348.0,CTS,1
Serbia,Economic,Burglary,2020,Counts,9498.0,CTS,1
Serbia,Economic,Burglary,2019,Counts,11906.0,CTS,1
Serbia,Economic,Burglary,2018,Counts,14453.0,CTS,1
Serbia,Economic,Burglary,2017,Counts,16844.0,CTS,1
Serbia,Economic,Burglary,2016,Counts,19675.0,CTS,1
Serbia,Economic,Acts that result in the depletion of degradation of natural resources,2019,Counts,698.0,CTS,1
Serbia,Economic,Acts that result in the depletion of degradation of natural resources,2018,Counts,717.0,CTS,1
Serbia,Economic,Acts that result in the depletion of degradation of natural resources,2017,Counts,977.0,CTS,1
Serbia,Economic,Acts that result in the depletion of degradation of natural resources,2016,Counts,900.0,CTS,1
Serbia,Economic,Acts that cause environmental pollution or degradation,2019,Counts,2.0,CTS,1
Serbia,Economic,Acts that cause environmental pollution or degradation,2018,Counts,3.0,CTS,1
Serbia,Economic,Acts that cause environmental pollution or degradation,2017,Counts,2.0,CTS,1
Serbia,Economic,Acts that cause environmental pollution or degradation,2016,Counts,1.0,CTS,1
Serbia,Economic,Corruption: Other acts of corruption,2018,Counts,934.0,CTS,1
Serbia,Economic,Corruption: Other acts of corruption,2019,Counts,966.0,CTS,1
Serbia,Economic,Corruption: Other acts of corruption,2020,Counts,624.0,CTS,1
Serbia,Economic,Money laundering,2019,Counts,175.0,CTS,1
Serbia,Economic,Theft,2020,Counts,15420.0,CTS,1
Serbia,Economic,Theft,2019,Counts,18248.0,CTS,1
Serbia,Economic,Theft,2018,Counts,18992.0,CTS,1
Serbia,Economic,Theft,2017,Counts,20752.0,CTS,1
Serbia,Economic,Theft,2016,Counts,22441.0,CTS,1
Serbia,Economic,Smuggling of migrants,2020,Counts,133.0,CTS,1
Serbia,Economic,Smuggling of migrants,2019,Counts,165.0,CTS,1
Serbia,Economic,Smuggling of migrants,2018,Counts,105.0,CTS,1
Serbia,Economic,Smuggling of migrants,2017,Counts,164.0,CTS,1
Serbia,Economic,Smuggling of migrants,2016,Counts,361.0,CTS,1
Serbia,Economic,Money laundering,2020,Counts,114.0,CTS,1
Serbia,Economic,Money laundering,2018,Counts,137.0,CTS,1
Serbia,Economic,Fraud,2016,Counts,2245.0,CTS,1
Serbia,Economic,Money laundering,2017,Counts,37.0,CTS,1
Serbia,Economic,Money laundering,2016,Counts,12.0,CTS,1
Serbia,Economic,Fraud: Cyber-related (Cy),2020,Counts,2.0,CTS,1
Serbia,Economic,Fraud: Cyber-related (Cy),2019,Counts,4.0,CTS,1
Serbia,Economic,Fraud: Cyber-related (Cy),2018,Counts,5.0,CTS,1
Serbia,Economic,Fraud: Cyber-related (Cy),2017,Counts,5.0,CTS,1
Serbia,Economic,Fraud: Cyber-related (Cy),2016,Counts,11.0,CTS,1
Serbia,Economic,Fraud,2020,Counts,1240.0,CTS,1
Serbia,Economic,Fraud,2019,Counts,1754.0,CTS,1
Serbia,Economic,Fraud,2018,Counts,1966.0,CTS,1
Serbia,Economic,Fraud,2017,Counts,2044.0,CTS,1
Serbia,Firearms,other,2020,Counts,0.0,IAFQ,2
Serbia,Firearms,vessels and harbours,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,unknown Status On Marking,2020,Counts,1530.0,IAFQ,1
Serbia,Firearms,unknown,2020,Counts,1571.0,IAFQ,1
Serbia,Firearms,unknown,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,uniquely marked,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,submachine gun,2020,Counts,18.0,IAFQ/SOF,1
Serbia,Firearms,submachine gun,2017,Counts,9.0,IAFQ/SOF,1
Serbia,Firearms,submachine gun,2016,Counts,11.0,IAFQ/SOF,1
Serbia,Firearms,shotgun (Including Short Carbine),2020,Counts,250.0,IAFQ/SOF,1
Serbia,Firearms,shotgun (Including Short Carbine),2017,Counts,0.0,IAFQ/SOF,1
Serbia,Firearms,shotgun (Including Short Carbine),2016,Counts,0.0,IAFQ/SOF,1
Serbia,Firearms,rifle (Inlcuding Carbine),2020,Counts,261.0,IAFQ/SOF,1
Serbia,Firearms,Unknown status on type,2020,Counts,0.0,IAFQ/SOF,1
Serbia,Firearms,Unknown status on type,2016,Counts,0.0,IAFQ/SOF,1
Serbia,Firearms,Reactivated arms,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,Other arms offences,2020,Counts,2794.0,IAFQ,1
Serbia,Firearms,Modified arms,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,Industrially manufactured arms,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,Converted arms,2020,Counts,24.0,IAFQ,1
Serbia,Firearms,Assembled arms,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,Altered markings,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,Unknown status on type,2017,Counts,0.0,IAFQ/SOF,1
Serbia,Firearms,Unknown status regarding marking,2020,Counts,1571.0,IAFQ,1
Serbia,Firearms,altered marking,2020,Counts,41.0,IAFQ,1
Serbia,Firearms,rifle (Inlcuding Carbine),2017,Counts,1041.0,IAFQ/SOF,1
Serbia,Firearms,rifle (Inlcuding Carbine),2016,Counts,410.0,IAFQ/SOF,1
Serbia,Firearms,revolver,2020,Counts,60.0,IAFQ/SOF,1
Serbia,Firearms,revolver,2017,Counts,41.0,IAFQ/SOF,1
Serbia,Firearms,revolver,2016,Counts,37.0,IAFQ/SOF,1
Serbia,Firearms,planes and airports,2020,Counts,1.0,IAFQ,1
Serbia,Firearms,pistol,2020,Counts,610.0,SOF/IAFQ,1
Serbia,Firearms,pistol,2017,Counts,610.0,SOF/IAFQ,1
Serbia,Firearms,pistol,2016,Counts,605.0,SOF/IAFQ,1
Serbia,Firearms,otherwise illicitly manufactured,2020,Counts,1547.0,IAFQ,1
Serbia,Firearms,otherwise illicitly manufactured,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,other weapons,2020,Counts,369.0,SOF/IAFQ,1
Serbia,Firearms,other weapons,2017,Counts,104.0,SOF/IAFQ,1
Serbia,Firearms,other weapons,2016,Counts,150.0,SOF/IAFQ,1
Serbia,Firearms,no marking,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,national territory,2020,Counts,1551.0,IAFQ,1
Serbia,Firearms,machine gun,2020,Counts,3.0,IAFQ/SOF,1
Serbia,Firearms,machine gun,2017,Counts,25.0,IAFQ/SOF,1
Serbia,Firearms,machine gun,2016,Counts,11.0,IAFQ/SOF,1
Serbia,Firearms,land borders,2020,Counts,19.0,IAFQ,1
Serbia,Firearms,illicit use,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,illicit trafficking,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,illicit posession,2020,Counts,0.0,IAFQ,1
Serbia,Firearms,illicit offences,2020,Counts,1401.0,IAFQ,1
Serbia,Firearms,illicit manufacture,2020,Counts,0.0,IAFQ,1
Serbia,Homicide,Without a weapon/ other Mechanism,2019,Counts,27.0,CTS,1
Serbia,Homicide,Without a weapon/ other Mechanism,2017,Counts,9.0,CTS,1
Serbia,Homicide,Without a weapon/ other Mechanism,2016,Counts,4.0,CTS,1
Serbia,Homicide,Unspecified means,2020,Counts,23.0,CTS,1
Serbia,Homicide,Unspecified means,2019,Counts,9.0,CTS,1
Serbia,Homicide,Unspecified means,2018,Counts,14.0,CTS,1
Serbia,Homicide,Unspecified means,2017,Counts,12.0,CTS,1
Serbia,Homicide,Unspecified means,2016,Counts,76.0,CTS,1
Serbia,Homicide,National citizens,2020,Counts,74.0,CTS,1
Serbia,Homicide,National citizens,2020,Counts,63.0,CTS,1
Serbia,Homicide,National citizens,2020,Counts,22.0,CTS,1
Serbia,Homicide,National citizens,2020,Counts,10.0,CTS,1
Serbia,Homicide,National citizens,2019,Counts,76.0,CTS,1
Serbia,Homicide,National citizens,2019,Counts,58.0,CTS,1
Serbia,Homicide,National citizens,2019,Counts,28.0,CTS,1
Serbia,Homicide,National citizens,2019,Counts,16.0,CTS,1
Serbia,Homicide,National citizens,2018,Counts,96.0,CTS,1
Serbia,Homicide,National citizens,2018,Counts,75.0,CTS,1
Serbia,Homicide,National citizens,2018,Counts,27.0,CTS,1
Serbia,Homicide,National citizens,2018,Counts,12.0,CTS,1
Serbia,Homicide,National citizens,2017,Counts,65.0,CTS,1
Serbia,Homicide,National citizens,2017,Counts,61.0,CTS,1
Serbia,Homicide,National citizens,2017,Counts,29.0,CTS,1
Serbia,Homicide,National citizens,2017,Counts,11.0,CTS,1
Serbia,Homicide,National citizens,2016,Counts,110.0,CTS,1
Serbia,Homicide,National citizens,2016,Counts,79.0,CTS,1
Serbia,Homicide,Without a weapon/ other Mechanism,2018,Counts,23.0,CTS,1
Serbia,Homicide,Without a weapon/ other Mechanism,2020,Counts,12.0,CTS,1
Serbia,Homicide,National citizens,2016,Counts,11.0,CTS,1
Serbia,Homicide,National citizens,2016,Counts,41.0,CTS,1
Serbia,Homicide,Intimate partner or family member,2020,Counts,40.0,OHCHR,1
Serbia,Homicide,Another weapon - sharp object,2020,Counts,28.0,CTS,1
Serbia,Homicide,Another weapon - sharp object,2018,Counts,25.0,CTS,1
Serbia,Homicide,Another weapon - sharp object,2017,Counts,26.0,CTS,1
Serbia,Homicide,Another weapon - sharp object,2016,Counts,22.0,CTS,1
Serbia,Homicide,Another weapon,2017,Counts,10.0,CTS,1
Serbia,Homicide,Another weapon,2016,Counts,3.0,CTS,1
Serbia,Homicide,3rd largest city,2019,Counts,10.0,CTS,1
Serbia,Homicide,3rd largest city,2018,Counts,10.0,CTS,1
Serbia,Homicide,3rd largest city,2017,Counts,10.0,CTS,1
Serbia,Homicide,3rd largest city,2016,Counts,12.0,CTS,1
Serbia,Homicide,2nd largest city,2019,Counts,21.0,CTS,1
Serbia,Homicide,2nd largest city,2018,Counts,38.0,CTS,1
Serbia,Homicide,2nd largest city,2017,Counts,22.0,CTS,1
Serbia,Homicide,2nd largest city,2016,Counts,16.0,CTS,1
Serbia,Homicide,1st largest city,2019,Counts,3.0,CTS,1
Serbia,Homicide,1st largest city,2018,Counts,1.0,CTS,1
Serbia,Homicide,1st largest city,2017,Counts,8.0,CTS,1
Serbia,Homicide,1st largest city,2016,Counts,7.0,CTS,1
Serbia,Homicide,Another weapon - sharp object,2019,Counts,26.0,CTS,1
Serbia,Homicide,Firearms or explosives,2016,Counts,18.0,CTS,1
Serbia,Homicide,Intimate partner or family member,2020,Counts,22.0,OHCHR,1
Serbia,Homicide,Firearms or explosives,2017,Counts,37.0,CTS,1
Serbia,Homicide,Intimate partner or family member,2020,Counts,18.0,OHCHR,1
Serbia,Homicide,Intimate partner or family member,2019,Counts,54.0,OHCHR,1
Serbia,Homicide,Intimate partner or family member,2019,Counts,31.0,OHCHR,1
Serbia,Homicide,Intimate partner or family member,2019,Counts,23.0,OHCHR,1
Serbia,Homicide,Foreign citizens,2020,Counts,5.0,CTS,1
Serbia,Homicide,Foreign citizens,2020,Counts,3.0,CTS,1
Serbia,Homicide,Foreign citizens,2020,Counts,1.0,CTS,1
Serbia,Homicide,Foreign citizens,2019,Counts,7.0,CTS,1
Serbia,Homicide,Foreign citizens,2019,Counts,3.0,CTS,1
Serbia,Homicide,Foreign citizens,2019,Counts,1.0,CTS,1
Serbia,Homicide,Foreign citizens,2018,Counts,5.0,CTS,1
Serbia,Homicide,Foreign citizens,2018,Counts,3.0,CTS,1
Serbia,Homicide,Foreign citizens,2018,Counts,1.0,CTS,1
Serbia,Homicide,Foreign citizens,2017,Counts,4.0,CTS,1
Serbia,Homicide,Foreign citizens,2017,Counts,1.0,CTS,1
Serbia,Homicide,Foreign citizens,2016,Counts,7.0,CTS,1
Serbia,Homicide,Foreign citizens,2016,Counts,3.0,CTS,1
Serbia,Homicide,Firearms or explosives - firearms,2020,Counts,24.0,CTS,1
Serbia,Homicide,Firearms or explosives - firearms,2019,Counts,28.0,CTS,1
Serbia,Homicide,Firearms or explosives - firearms,2018,Counts,44.0,CTS,1
Serbia,Homicide,Firearms or explosives - firearms,2017,Counts,36.0,CTS,1
Serbia,Homicide,Firearms or explosives - firearms,2016,Counts,18.0,CTS,1
Serbia,Homicide,Firearms or explosives,2020,Counts,26.0,CTS,1
Serbia,Homicide,Firearms or explosives,2019,Counts,28.0,CTS,1
Serbia,Homicide,Firearms or explosives,2018,Counts,46.0,CTS,1
Serbia,Human Trafficking,Other forms of exploitation,2018,Counts,5,GLOTIP,2
Serbia,Human Trafficking,Abroad,2018,Counts,6,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2017,Counts,6,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2017,Counts,5,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2016,Counts,26,GLOTIP,1
Serbia,Human Trafficking,Serbia,2016,Counts,26,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2020,Counts,8,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2020,Counts,7,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2020,Counts,5,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2018,Counts,9,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2018,Counts,6,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2017,Counts,14,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2017,Counts,12,GLOTIP,1
Serbia,Human Trafficking,Other forms of exploitation,2017,Counts,11,GLOTIP,1
Serbia,Human Trafficking,Nationals,2020,Counts,48,GLOTIP,1
Serbia,Human Trafficking,Nationals,2020,Counts,35,GLOTIP,1
Serbia,Human Trafficking,Nationals,2019,Counts,40,GLOTIP,1
Serbia,Human Trafficking,Nationals,2019,Counts,33,GLOTIP,1
Serbia,Human Trafficking,Nationals,2018,Counts,47,GLOTIP,1
Serbia,Human Trafficking,Nationals,2018,Counts,28,GLOTIP,1
Serbia,Human Trafficking,Nationals,2017,Counts,23,GLOTIP,1
Serbia,Human Trafficking,Nationals,2017,Counts,20,GLOTIP,1
Serbia,Human Trafficking,Forced labour,2020,Counts,8,GLOTIP,1
Serbia,Human Trafficking,Forced labour,2020,Counts,11,GLOTIP,1
Serbia,Human Trafficking,Forced labour,2019,Counts,14,GLOTIP,1
Serbia,Human Trafficking,Forced labour,2019,Counts,10,GLOTIP,1
Serbia,Human Trafficking,Abroad,2019,Counts,13,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2018,Counts,13,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2018,Counts,16,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2019,Counts,16,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2019,Counts,6,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2020,Counts,5,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2020,Counts,19,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2020,Counts,14,GLOTIP,1
Serbia,Human Trafficking,Sexual exploitation,2019,Counts,9,GLOTIP,1
Serbia,Violent & Sexual Assault,Serious assault,2018,Counts,1227.0,CTS,1
Serbia,Violent & Sexual Assault,Serious assault,2017,Counts,1285.0,CTS,1
Serbia,Violent & Sexual Assault,Serious assault,2016,Counts,1339.0,CTS,1
Serbia,Violent & Sexual Assault,Robbery,2019,Counts,1194.0,CTS,1
Serbia,Violent & Sexual Assault,Robbery,2018,Counts,1548.0,CTS,1
Serbia,Violent & Sexual Assault,Robbery,2017,Counts,1829.0,CTS,1
Serbia,Violent & Sexual Assault,Robbery,2016,Counts,2422.0,CTS,1
Serbia,Violent & Sexual Assault,Kidnapping,2020,Counts,4.0,CTS,1
Serbia,Violent & Sexual Assault,Kidnapping,2019,Counts,8.0,CTS,1
Serbia,Violent & Sexual Assault,Kidnapping,2018,Counts,14.0,CTS,1
Serbia,Violent & Sexual Assault,Kidnapping,2017,Counts,11.0,CTS,1
Serbia,Violent & Sexual Assault,Kidnapping,2016,Counts,8.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography: Cyber-related,2019,Counts,3.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography: Cyber-related,2018,Counts,8.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography: Cyber-related,2017,Counts,4.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography: Cyber-related,2016,Counts,5.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography,2019,Counts,70.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography,2018,Counts,44.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography,2017,Counts,52.0,CTS,1
Serbia,Violent & Sexual Assault,Child pornography,2016,Counts,60.0,CTS,1
Serbia,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2017,Counts,227.0,CTS,1
Serbia,Violent & Sexual Assault,Serious assault,2019,Counts,1132.0,CTS,1
Serbia,Violent & Sexual Assault,Serious assault,2020,Counts,1041.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual Exploitation,2016,Counts,74.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Rape,2018,Counts,123.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Sexual assault,2020,Counts,393.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Sexual assault,2019,Counts,443.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Sexual assault,2018,Counts,338.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Sexual assault,2017,Counts,202.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Sexual assault,2016,Counts,178.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Rape,2020,Counts,93.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Rape,2019,Counts,116.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Rape,2017,Counts,111.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual Exploitation,2017,Counts,67.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Rape,2016,Counts,105.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2020,Counts,1.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2019,Counts,1.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence,2020,Counts,487.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence,2019,Counts,560.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence,2018,Counts,461.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence,2017,Counts,313.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual violence,2016,Counts,283.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual Exploitation,2020,Counts,107.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual Exploitation,2019,Counts,91.0,CTS,1
Serbia,Violent & Sexual Assault,Sexual Exploitation,2018,Counts,69.0,CTS,1
Sierra Leone,Human Trafficking,Forced labour,2017,Counts,10,GLOTIP,1
Singapore,Economic,Money laundering,2019,Counts,268.0,CTS,1
Singapore,Economic,Money laundering,2017,Counts,84.0,CTS,1
Singapore,Economic,Money laundering,2016,Counts,63.0,CTS,1
Singapore,Economic,Fraud: Cyber-related (Cy),2020,Counts,12251.0,CTS,1
Singapore,Economic,Fraud: Cyber-related (Cy),2019,Counts,7580.0,CTS,1
Singapore,Economic,Fraud: Cyber-related (Cy),2018,Counts,4928.0,CTS,1
Singapore,Economic,Fraud: Cyber-related (Cy),2017,Counts,4419.0,CTS,1
Singapore,Economic,Fraud: Cyber-related (Cy),2016,Counts,4320.0,CTS,1
Singapore,Economic,Fraud,2020,Counts,16523.0,CTS,1
Singapore,Economic,Fraud,2019,Counts,12363.0,CTS,1
Singapore,Economic,Fraud,2018,Counts,9193.0,CTS,1
Singapore,Economic,Fraud,2017,Counts,8364.0,CTS,1
Singapore,Economic,Fraud,2016,Counts,8268.0,CTS,1
Singapore,Economic,Corruption: Other acts of corruption,2020,Counts,56.0,CTS,1
Singapore,Economic,Corruption: Other acts of corruption,2019,Counts,50.0,CTS,1
Singapore,Economic,Corruption: Other acts of corruption,2018,Counts,230.0,CTS,1
Singapore,Economic,Corruption: Other acts of corruption,2017,Counts,92.0,CTS,1
Singapore,Economic,Corruption: Other acts of corruption,2016,Counts,361.0,CTS,1
Singapore,Economic,Corruption: Bribery,2020,Counts,862.0,CTS,1
Singapore,Economic,Corruption: Bribery,2019,Counts,540.0,CTS,1
Singapore,Economic,Corruption: Bribery,2018,Counts,1130.0,CTS,1
Singapore,Economic,Corruption: Bribery,2017,Counts,1155.0,CTS,1
Singapore,Economic,Corruption: Bribery,2016,Counts,1313.0,CTS,1
Singapore,Economic,Corruption,2020,Counts,918.0,CTS,1
Singapore,Economic,Corruption,2019,Counts,590.0,CTS,1
Singapore,Economic,Corruption,2018,Counts,1360.0,CTS,1
Singapore,Economic,Money laundering,2018,Counts,137.0,CTS,1
Singapore,Economic,Money laundering,2020,Counts,533.0,CTS,1
Singapore,Economic,Theft,2016,Counts,13665.0,CTS,1
Singapore,Economic,Unlawful interference with a computer system or computer data,2019,Counts,8.0,CTS,1
Singapore,Economic,Unlawful interference with a computer system or computer data,2018,Counts,4.0,CTS,1
Singapore,Economic,Unlawful interference with a computer system or computer data,2017,Counts,0.0,CTS,1
Singapore,Economic,Unlawful interference with a computer system or computer data,2016,Counts,5.0,CTS,1
Singapore,Economic,Unlawful interception or access of computer data,2019,Counts,21.0,CTS,1
Singapore,Economic,Unlawful interception or access of computer data,2018,Counts,11.0,CTS,1
Singapore,Economic,Unlawful interception or access of computer data,2017,Counts,19.0,CTS,1
Singapore,Economic,Unlawful interception or access of computer data,2016,Counts,10.0,CTS,1
Singapore,Economic,Unlawful access to a computer system,2019,Counts,1469.0,CTS,1
Singapore,Economic,Unlawful access to a computer system,2018,Counts,1012.0,CTS,1
Singapore,Economic,Unlawful access to a computer system,2017,Counts,766.0,CTS,1
Singapore,Economic,Unlawful access to a computer system,2016,Counts,687.0,CTS,1
Singapore,Economic,Theft: of a motorized vehicle,2020,Counts,60.0,CTS,1
Singapore,Economic,Theft: of a motorized vehicle,2019,Counts,85.0,CTS,1
Singapore,Economic,Theft: of a motorized vehicle,2018,Counts,114.0,CTS,1
Singapore,Economic,Theft: of a motorized vehicle,2017,Counts,143.0,CTS,1
Singapore,Economic,Theft: of a motorized vehicle,2016,Counts,165.0,CTS,1
Singapore,Economic,Theft,2020,Counts,7100.0,CTS,1
Singapore,Economic,Theft,2019,Counts,10571.0,CTS,1
Singapore,Economic,Theft,2018,Counts,11695.0,CTS,1
Singapore,Economic,Theft,2017,Counts,13024.0,CTS,1
Singapore,Economic,Corruption,2017,Counts,1247.0,CTS,1
Singapore,Economic,Corruption,2016,Counts,1674.0,CTS,1
Singapore,Economic,Burglary,2020,Counts,164.0,CTS,1
Singapore,Economic,Burglary,2019,Counts,186.0,CTS,1
Singapore,Economic,Burglary,2018,Counts,204.0,CTS,1
Singapore,Economic,Burglary,2017,Counts,160.0,CTS,1
Singapore,Economic,Burglary,2016,Counts,212.0,CTS,1
Singapore,Human Trafficking,Uzbekistan,2016,Counts,6,GLOTIP,1
Singapore,Human Trafficking,Other forms of exploitation,2016,Counts,16,GLOTIP,1
Singapore,Human Trafficking,Mongolia,2016,Counts,5,GLOTIP,1
Singapore,Human Trafficking,Forced labour,2016,Counts,16,GLOTIP,1
Singapore,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2016,Counts,890.0,CTS,1
Singapore,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2017,Counts,804.0,CTS,1
Singapore,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2018,Counts,873.0,CTS,1
Singapore,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2019,Counts,820.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence: Rape,2020,Counts,348.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence: Rape,2019,Counts,281.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence: Rape,2018,Counts,213.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence: Rape,2017,Counts,185.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence: Rape,2016,Counts,149.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence,2020,Counts,1668.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence,2019,Counts,1886.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence,2018,Counts,1941.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence,2017,Counts,1746.0,CTS,1
Singapore,Violent & Sexual Assault,Sexual violence,2016,Counts,1431.0,CTS,1
Singapore,Violent & Sexual Assault,Serious assault,2020,Counts,445.0,CTS,1
Singapore,Violent & Sexual Assault,Serious assault,2019,Counts,373.0,CTS,1
Singapore,Violent & Sexual Assault,Serious assault,2018,Counts,429.0,CTS,1
Singapore,Violent & Sexual Assault,Serious assault,2017,Counts,420.0,CTS,1
Singapore,Violent & Sexual Assault,Serious assault,2016,Counts,492.0,CTS,1
Singapore,Violent & Sexual Assault,Robbery,2019,Counts,56.0,CTS,1
Singapore,Violent & Sexual Assault,Robbery,2018,Counts,72.0,CTS,1
Singapore,Violent & Sexual Assault,Robbery,2017,Counts,69.0,CTS,1
