,Country,Category,Year,Unit of measurement,VALUE,Source,Crime Type,ISO3_code,ISO2_code,PopTotal
31552,Sweden,Perpetrator unknown to the victim,2017,Counts,318.0,CTS,Violent & Sexual Assault,SWE,SE,10058.19
31553,Sweden,Relationship to perpetrator is not known,2017,Counts,0.0,CTS,Violent & Sexual Assault,SWE,SE,10058.19
31554,Sweden,Relationship to perpetrator is not known,2018,Counts,17434.0,CTS,Violent & Sexual Assault,SWE,SE,10162.298
31555,Sweden,Intimate partner or family member,2018,Counts,398.0,CTS,Violent & Sexual Assault,SWE,SE,10162.298
31556,Sweden,Other Perpetrator known to the victim,2018,Counts,426.0,CTS,Violent & Sexual Assault,SWE,SE,10162.298
31557,Sweden,Perpetrator unknown to the victim,2018,Counts,290.0,CTS,Violent & Sexual Assault,SWE,SE,10162.298
31558,Sweden,Relationship to perpetrator is not known,2018,Counts,0.0,CTS,Violent & Sexual Assault,SWE,SE,10162.298
31559,Sweden,Perpetrator unknown to the victim,2019,Counts,396.0,CTS,Violent & Sexual Assault,SWE,SE,10267.922
31560,Sweden,Relationship to perpetrator is not known,2019,Counts,1078.0,CTS,Violent & Sexual Assault,SWE,SE,10267.922
31561,Sweden,Intimate partner or family member,2019,Counts,2242.0,CTS,Violent & Sexual Assault,SWE,SE,10267.922
31562,Sweden,Other Perpetrator known to the victim,2019,Counts,2471.0,CTS,Violent & Sexual Assault,SWE,SE,10267.922
31563,Sweden,Perpetrator unknown to the victim,2019,Counts,3075.0,CTS,Violent & Sexual Assault,SWE,SE,10267.922
31564,Sweden,Relationship to perpetrator is not known,2019,Counts,10191.0,CTS,Violent & Sexual Assault,SWE,SE,10267.922
31565,Sweden,Perpetrator unknown to the victim,2020,Counts,377.0,CTS,Violent & Sexual Assault,SWE,SE,10368.969
31566,Sweden,Relationship to perpetrator is not known,2020,Counts,989.0,CTS,Violent & Sexual Assault,SWE,SE,10368.969
31567,Sweden,Intimate partner or family member,2020,Counts,2236.0,CTS,Violent & Sexual Assault,SWE,SE,10368.969
31568,Sweden,Other Perpetrator known to the victim,2020,Counts,3241.0,CTS,Violent & Sexual Assault,SWE,SE,10368.969
31569,Sweden,Perpetrator unknown to the victim,2020,Counts,4775.0,CTS,Violent & Sexual Assault,SWE,SE,10368.969
31570,Sweden,Relationship to perpetrator is not known,2020,Counts,8774.0,CTS,Violent & Sexual Assault,SWE,SE,10368.969
31571,Venezuela (Bolivarian Republic of),Intimate partner or family member,2016,Counts,21.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31572,Venezuela (Bolivarian Republic of),Other Perpetrator known to the victim,2016,Counts,0.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31573,Venezuela (Bolivarian Republic of),Perpetrator unknown to the victim,2016,Counts,302.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31574,Venezuela (Bolivarian Republic of),Relationship to perpetrator is not known,2016,Counts,172.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31575,Venezuela (Bolivarian Republic of),Intimate partner or family member,2016,Counts,130.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31576,Venezuela (Bolivarian Republic of),Other Perpetrator known to the victim,2016,Counts,1.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31577,Venezuela (Bolivarian Republic of),Perpetrator unknown to the victim,2016,Counts,507.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31578,Venezuela (Bolivarian Republic of),Relationship to perpetrator is not known,2016,Counts,240.0,CTS,Violent & Sexual Assault,VEN,VE,30741.464
31579,Venezuela (Bolivarian Republic of),Intimate partner or family member,2017,Counts,34.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31580,Venezuela (Bolivarian Republic of),Other Perpetrator known to the victim,2017,Counts,0.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31581,Venezuela (Bolivarian Republic of),Perpetrator unknown to the victim,2017,Counts,323.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31582,Venezuela (Bolivarian Republic of),Relationship to perpetrator is not known,2017,Counts,197.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31583,Venezuela (Bolivarian Republic of),Intimate partner or family member,2017,Counts,100.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31584,Venezuela (Bolivarian Republic of),Other Perpetrator known to the victim,2017,Counts,0.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31585,Venezuela (Bolivarian Republic of),Perpetrator unknown to the victim,2017,Counts,367.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31586,Venezuela (Bolivarian Republic of),Relationship to perpetrator is not known,2017,Counts,208.0,CTS,Violent & Sexual Assault,VEN,VE,30563.433
31587,Venezuela (Bolivarian Republic of),Intimate partner or family member,2018,Counts,64.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31588,Venezuela (Bolivarian Republic of),Other Perpetrator known to the victim,2018,Counts,7.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31589,Venezuela (Bolivarian Republic of),Perpetrator unknown to the victim,2018,Counts,199.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31590,Venezuela (Bolivarian Republic of),Relationship to perpetrator is not known,2018,Counts,201.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31591,Venezuela (Bolivarian Republic of),Intimate partner or family member,2018,Counts,76.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31592,Venezuela (Bolivarian Republic of),Other Perpetrator known to the victim,2018,Counts,0.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31593,Venezuela (Bolivarian Republic of),Perpetrator unknown to the victim,2018,Counts,383.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31594,Venezuela (Bolivarian Republic of),Relationship to perpetrator is not known,2018,Counts,216.0,CTS,Violent & Sexual Assault,VEN,VE,29825.653
31595,Albania,Intimate partner or family member,2018,Counts,1.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31596,Albania,Other Perpetrator known to the victim,2018,Counts,14.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31597,Albania,Perpetrator unknown to the victim,2018,Counts,1.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31598,Albania,Relationship to perpetrator is not known,2018,Counts,141.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31599,Albania,Intimate partner or family member,2018,Counts,1.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31600,Albania,Other Perpetrator known to the victim,2018,Counts,11.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31601,Albania,Perpetrator unknown to the victim,2018,Counts,2.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31602,Albania,Relationship to perpetrator is not known,2018,Counts,90.0,CTS,Violent & Sexual Assault,ALB,AL,2877.013
31603,Antigua and Barbuda,Other Perpetrator known to the victim,2016,Counts,10.0,CTS,Violent & Sexual Assault,ATG,AG,90.564
31604,Antigua and Barbuda,Relationship to perpetrator is not known,2016,Counts,13.0,CTS,Violent & Sexual Assault,ATG,AG,90.564
31605,Antigua and Barbuda,Intimate partner or family member,2016,Counts,4.0,CTS,Violent & Sexual Assault,ATG,AG,90.564
31606,Antigua and Barbuda,Other Perpetrator known to the victim,2016,Counts,12.0,CTS,Violent & Sexual Assault,ATG,AG,90.564
31607,Antigua and Barbuda,Relationship to perpetrator is not known,2016,Counts,40.0,CTS,Violent & Sexual Assault,ATG,AG,90.564
31608,Antigua and Barbuda,Other Perpetrator known to the victim,2017,Counts,12.0,CTS,Violent & Sexual Assault,ATG,AG,91.119
31609,Antigua and Barbuda,Relationship to perpetrator is not known,2017,Counts,20.0,CTS,Violent & Sexual Assault,ATG,AG,91.119
31610,Antigua and Barbuda,Intimate partner or family member,2017,Counts,4.0,CTS,Violent & Sexual Assault,ATG,AG,91.119
31611,Antigua and Barbuda,Other Perpetrator known to the victim,2017,Counts,10.0,CTS,Violent & Sexual Assault,ATG,AG,91.119
31612,Antigua and Barbuda,Relationship to perpetrator is not known,2017,Counts,31.0,CTS,Violent & Sexual Assault,ATG,AG,91.119
31613,Antigua and Barbuda,Other Perpetrator known to the victim,2018,Counts,5.0,CTS,Violent & Sexual Assault,ATG,AG,91.626
31614,Antigua and Barbuda,Relationship to perpetrator is not known,2018,Counts,15.0,CTS,Violent & Sexual Assault,ATG,AG,91.626
31615,Antigua and Barbuda,Intimate partner or family member,2018,Counts,2.0,CTS,Violent & Sexual Assault,ATG,AG,91.626
31616,Antigua and Barbuda,Other Perpetrator known to the victim,2018,Counts,9.0,CTS,Violent & Sexual Assault,ATG,AG,91.626
31617,Antigua and Barbuda,Relationship to perpetrator is not known,2018,Counts,25.0,CTS,Violent & Sexual Assault,ATG,AG,91.626
31618,Antigua and Barbuda,Other Perpetrator known to the victim,2019,Counts,15.0,CTS,Violent & Sexual Assault,ATG,AG,92.117
31619,Antigua and Barbuda,Relationship to perpetrator is not known,2019,Counts,14.0,CTS,Violent & Sexual Assault,ATG,AG,92.117
31620,Antigua and Barbuda,Other Perpetrator known to the victim,2019,Counts,20.0,CTS,Violent & Sexual Assault,ATG,AG,92.117
31621,Antigua and Barbuda,Relationship to perpetrator is not known,2019,Counts,24.0,CTS,Violent & Sexual Assault,ATG,AG,92.117
31622,Antigua and Barbuda,Other Perpetrator known to the victim,2020,Counts,5.0,CTS,Violent & Sexual Assault,ATG,AG,92.664
31623,Antigua and Barbuda,Relationship to perpetrator is not known,2020,Counts,22.0,CTS,Violent & Sexual Assault,ATG,AG,92.664
31624,Antigua and Barbuda,Other Perpetrator known to the victim,2020,Counts,10.0,CTS,Violent & Sexual Assault,ATG,AG,92.664
31625,Antigua and Barbuda,Relationship to perpetrator is not known,2020,Counts,23.0,CTS,Violent & Sexual Assault,ATG,AG,92.664
31626,Australia,Intimate partner or family member,2016,Counts,1248.0,CTS,Violent & Sexual Assault,AUS,AU,24195.701
31627,Australia,Intimate partner or family member,2017,Counts,1212.0,CTS,Violent & Sexual Assault,AUS,AU,24590.334
31628,Australia,Intimate partner or family member,2018,Counts,1156.0,CTS,Violent & Sexual Assault,AUS,AU,24979.23
31629,Australia,Intimate partner or family member,2019,Counts,1253.0,CTS,Violent & Sexual Assault,AUS,AU,25357.17
31630,Australia,Intimate partner or family member,2020,Counts,1413.0,CTS,Violent & Sexual Assault,AUS,AU,25670.051
31631,Austria,Intimate partner or family member,2016,Counts,54.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31632,Austria,Other Perpetrator known to the victim,2016,Counts,268.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31633,Austria,Relationship to perpetrator is not known,2016,Counts,34.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31634,Austria,Intimate partner or family member,2016,Counts,75.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31635,Austria,Other Perpetrator known to the victim,2016,Counts,232.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31636,Austria,Perpetrator unknown to the victim,2016,Counts,108.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31637,Austria,Relationship to perpetrator is not known,2016,Counts,19.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31638,Austria,Perpetrator unknown to the victim,2016,Counts,412.0,CTS,Violent & Sexual Assault,AUT,AT,8736.487
31639,Austria,Other Perpetrator known to the victim,2017,Counts,179.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31640,Austria,Perpetrator unknown to the victim,2017,Counts,186.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31641,Austria,Intimate partner or family member,2017,Counts,81.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31642,Austria,Other Perpetrator known to the victim,2017,Counts,196.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31643,Austria,Intimate partner or family member,2017,Counts,48.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31644,Austria,Relationship to perpetrator is not known,2017,Counts,21.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31645,Austria,Perpetrator unknown to the victim,2017,Counts,117.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31646,Austria,Relationship to perpetrator is not known,2017,Counts,6.0,CTS,Violent & Sexual Assault,AUT,AT,8797.496
31647,Austria,Intimate partner or family member,2018,Counts,121.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31648,Austria,Other Perpetrator known to the victim,2018,Counts,818.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31649,Austria,Perpetrator unknown to the victim,2018,Counts,2455.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31650,Austria,Relationship to perpetrator is not known,2018,Counts,100.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31651,Austria,Intimate partner or family member,2018,Counts,104.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31652,Austria,Other Perpetrator known to the victim,2018,Counts,214.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31653,Austria,Perpetrator unknown to the victim,2018,Counts,217.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31654,Austria,Relationship to perpetrator is not known,2018,Counts,11.0,CTS,Violent & Sexual Assault,AUT,AT,8840.513
31655,Austria,Intimate partner or family member,2019,Counts,154.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31656,Austria,Other Perpetrator known to the victim,2019,Counts,1057.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31657,Austria,Perpetrator unknown to the victim,2019,Counts,2539.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31658,Austria,Relationship to perpetrator is not known,2019,Counts,90.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31659,Austria,Intimate partner or family member,2019,Counts,149.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31660,Austria,Other Perpetrator known to the victim,2019,Counts,474.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31661,Austria,Perpetrator unknown to the victim,2019,Counts,177.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31662,Austria,Relationship to perpetrator is not known,2019,Counts,13.0,CTS,Violent & Sexual Assault,AUT,AT,8879.94
31663,Austria,Intimate partner or family member,2020,Counts,133.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31664,Austria,Other Perpetrator known to the victim,2020,Counts,895.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31665,Austria,Perpetrator unknown to the victim,2020,Counts,2443.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31666,Austria,Relationship to perpetrator is not known,2020,Counts,68.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31667,Austria,Intimate partner or family member,2020,Counts,121.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31668,Austria,Other Perpetrator known to the victim,2020,Counts,326.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31669,Austria,Perpetrator unknown to the victim,2020,Counts,141.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31670,Austria,Relationship to perpetrator is not known,2020,Counts,9.0,CTS,Violent & Sexual Assault,AUT,AT,8907.777
31671,Azerbaijan,Intimate partner or family member,2016,Counts,13.0,CTS,Violent & Sexual Assault,AZE,AZ,9976.248
31672,Azerbaijan,Relationship to perpetrator is not known,2016,Counts,287.0,CTS,Violent & Sexual Assault,AZE,AZ,9976.248
31673,Azerbaijan,Relationship to perpetrator is not known,2016,Counts,33.0,CTS,Violent & Sexual Assault,AZE,AZ,9976.248
31674,Azerbaijan,Intimate partner or family member,2017,Counts,16.0,CTS,Violent & Sexual Assault,AZE,AZ,10071.567
31675,Azerbaijan,Relationship to perpetrator is not known,2017,Counts,336.0,CTS,Violent & Sexual Assault,AZE,AZ,10071.567
31676,Azerbaijan,Relationship to perpetrator is not known,2017,Counts,36.0,CTS,Violent & Sexual Assault,AZE,AZ,10071.567
31677,Azerbaijan,Intimate partner or family member,2018,Counts,20.0,CTS,Violent & Sexual Assault,AZE,AZ,10152.522
31678,Azerbaijan,Relationship to perpetrator is not known,2018,Counts,272.0,CTS,Violent & Sexual Assault,AZE,AZ,10152.522
31679,Azerbaijan,Relationship to perpetrator is not known,2018,Counts,28.0,CTS,Violent & Sexual Assault,AZE,AZ,10152.522
31680,Azerbaijan,Intimate partner or family member,2019,Counts,15.0,CTS,Violent & Sexual Assault,AZE,AZ,10232.753
31681,Azerbaijan,Relationship to perpetrator is not known,2019,Counts,286.0,CTS,Violent & Sexual Assault,AZE,AZ,10232.753
31682,Azerbaijan,Relationship to perpetrator is not known,2019,Counts,43.0,CTS,Violent & Sexual Assault,AZE,AZ,10232.753
31683,Azerbaijan,Intimate partner or family member,2020,Counts,26.0,CTS,Violent & Sexual Assault,AZE,AZ,10284.951
31684,Azerbaijan,Relationship to perpetrator is not known,2020,Counts,288.0,CTS,Violent & Sexual Assault,AZE,AZ,10284.951
31685,Azerbaijan,Relationship to perpetrator is not known,2020,Counts,24.0,CTS,Violent & Sexual Assault,AZE,AZ,10284.951
31686,Bahamas,Intimate partner or family member,2017,Counts,6.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31687,Bahamas,Other Perpetrator known to the victim,2017,Counts,15.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31688,Bahamas,Perpetrator unknown to the victim,2017,Counts,8.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31689,Bahamas,Relationship to perpetrator is not known,2017,Counts,6.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31690,Bahamas,Intimate partner or family member,2017,Counts,3.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31691,Bahamas,Other Perpetrator known to the victim,2017,Counts,6.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31692,Bahamas,Perpetrator unknown to the victim,2017,Counts,5.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31693,Bahamas,Relationship to perpetrator is not known,2017,Counts,1.0,CTS,Violent & Sexual Assault,BHS,BS,399.02
31694,Bahamas,Intimate partner or family member,2018,Counts,4.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31695,Bahamas,Other Perpetrator known to the victim,2018,Counts,15.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31696,Bahamas,Perpetrator unknown to the victim,2018,Counts,15.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31697,Bahamas,Relationship to perpetrator is not known,2018,Counts,8.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31698,Bahamas,Intimate partner or family member,2018,Counts,5.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31699,Bahamas,Other Perpetrator known to the victim,2018,Counts,8.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31700,Bahamas,Perpetrator unknown to the victim,2018,Counts,6.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31701,Bahamas,Relationship to perpetrator is not known,2018,Counts,4.0,CTS,Violent & Sexual Assault,BHS,BS,401.906
31702,Bahamas,Intimate partner or family member,2019,Counts,101.0,CTS,Violent & Sexual Assault,BHS,BS,404.557
31703,Bahamas,Other Perpetrator known to the victim,2019,Counts,379.0,CTS,Violent & Sexual Assault,BHS,BS,404.557
31704,Bahamas,Perpetrator unknown to the victim,2019,Counts,125.0,CTS,Violent & Sexual Assault,BHS,BS,404.557
31705,Bahamas,Relationship to perpetrator is not known,2019,Counts,55.0,CTS,Violent & Sexual Assault,BHS,BS,404.557
31706,Bahamas,Intimate partner or family member,2020,Counts,101.0,CTS,Violent & Sexual Assault,BHS,BS,406.471
31707,Bahamas,Other Perpetrator known to the victim,2020,Counts,343.0,CTS,Violent & Sexual Assault,BHS,BS,406.471
31708,Bahamas,Perpetrator unknown to the victim,2020,Counts,64.0,CTS,Violent & Sexual Assault,BHS,BS,406.471
31709,Bahamas,Relationship to perpetrator is not known,2020,Counts,10.0,CTS,Violent & Sexual Assault,BHS,BS,406.471
31710,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2016,Counts,5995.0,CTS,Violent & Sexual Assault,BOL,BO,11263.015
31711,Bolivia (Plurinational State of),Intimate partner or family member,2016,Counts,18.0,CTS,Violent & Sexual Assault,BOL,BO,11263.015
31712,Bolivia (Plurinational State of),Other Perpetrator known to the victim,2016,Counts,3.0,CTS,Violent & Sexual Assault,BOL,BO,11263.015
31713,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2016,Counts,29.0,CTS,Violent & Sexual Assault,BOL,BO,11263.015
31714,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2017,Counts,5553.0,CTS,Violent & Sexual Assault,BOL,BO,11435.533
31715,Bolivia (Plurinational State of),Intimate partner or family member,2017,Counts,16.0,CTS,Violent & Sexual Assault,BOL,BO,11435.533
31716,Bolivia (Plurinational State of),Other Perpetrator known to the victim,2017,Counts,5.0,CTS,Violent & Sexual Assault,BOL,BO,11435.533
31717,Bolivia (Plurinational State of),Perpetrator unknown to the victim,2017,Counts,17.0,CTS,Violent & Sexual Assault,BOL,BO,11435.533
31718,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2017,Counts,11.0,CTS,Violent & Sexual Assault,BOL,BO,11435.533
31719,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2018,Counts,5449.0,CTS,Violent & Sexual Assault,BOL,BO,11606.905
31720,Bolivia (Plurinational State of),Intimate partner or family member,2018,Counts,19.0,CTS,Violent & Sexual Assault,BOL,BO,11606.905
31721,Bolivia (Plurinational State of),Other Perpetrator known to the victim,2018,Counts,2.0,CTS,Violent & Sexual Assault,BOL,BO,11606.905
31722,Bolivia (Plurinational State of),Perpetrator unknown to the victim,2018,Counts,8.0,CTS,Violent & Sexual Assault,BOL,BO,11606.905
31723,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2018,Counts,20.0,CTS,Violent & Sexual Assault,BOL,BO,11606.905
31724,Canada,Relationship to perpetrator is not known,2016,Counts,0.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31725,Canada,Relationship to perpetrator is not known,2016,Counts,0.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31726,Canada,Intimate partner or family member,2016,Counts,7357.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31727,Canada,Other Perpetrator known to the victim,2016,Counts,11534.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31728,Canada,Perpetrator unknown to the victim,2016,Counts,11093.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31729,Canada,Intimate partner or family member,2016,Counts,308.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31730,Canada,Other Perpetrator known to the victim,2016,Counts,844.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31731,Canada,Perpetrator unknown to the victim,2016,Counts,335.0,CTS,Violent & Sexual Assault,CAN,CA,36113.532
31732,Canada,Intimate partner or family member,2017,Counts,907.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31733,Canada,Other Perpetrator known to the victim,2017,Counts,2396.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31734,Canada,Perpetrator unknown to the victim,2017,Counts,2181.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31735,Canada,Relationship to perpetrator is not known,2017,Counts,1.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31736,Canada,Intimate partner or family member,2017,Counts,864.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31737,Canada,Other Perpetrator known to the victim,2017,Counts,1443.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31738,Canada,Perpetrator unknown to the victim,2017,Counts,428.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31739,Canada,Relationship to perpetrator is not known,2017,Counts,5.0,CTS,Violent & Sexual Assault,CAN,CA,36554.348
31740,Canada,Intimate partner or family member,2018,Counts,943.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31741,Canada,Other Perpetrator known to the victim,2018,Counts,2449.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31742,Canada,Perpetrator unknown to the victim,2018,Counts,2148.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31743,Canada,Relationship to perpetrator is not known,2018,Counts,0.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31744,Canada,Intimate partner or family member,2018,Counts,961.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31745,Canada,Other Perpetrator known to the victim,2018,Counts,1790.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31746,Canada,Perpetrator unknown to the victim,2018,Counts,531.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31747,Canada,Relationship to perpetrator is not known,2018,Counts,7.0,CTS,Violent & Sexual Assault,CAN,CA,37035.254
31748,Canada,Intimate partner or family member,2019,Counts,977.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31749,Canada,Other Perpetrator known to the victim,2019,Counts,2388.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31750,Canada,Perpetrator unknown to the victim,2019,Counts,2202.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31751,Canada,Relationship to perpetrator is not known,2019,Counts,0.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31752,Canada,Intimate partner or family member,2019,Counts,1241.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31753,Canada,Other Perpetrator known to the victim,2019,Counts,2083.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31754,Canada,Perpetrator unknown to the victim,2019,Counts,506.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31755,Canada,Relationship to perpetrator is not known,2019,Counts,4.0,CTS,Violent & Sexual Assault,CAN,CA,37522.584
31756,Canada,Intimate partner or family member,2020,Counts,1009.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31757,Canada,Other Perpetrator known to the victim,2020,Counts,2172.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31758,Canada,Perpetrator unknown to the victim,2020,Counts,1739.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31759,Canada,Relationship to perpetrator is not known,2020,Counts,1.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31760,Canada,Intimate partner or family member,2020,Counts,1227.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31761,Canada,Other Perpetrator known to the victim,2020,Counts,1816.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31762,Canada,Perpetrator unknown to the victim,2020,Counts,428.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31763,Canada,Relationship to perpetrator is not known,2020,Counts,4.0,CTS,Violent & Sexual Assault,CAN,CA,37888.705
31764,Switzerland,Intimate partner or family member,2016,Counts,31.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31765,Switzerland,Other Perpetrator known to the victim,2016,Counts,104.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31766,Switzerland,Perpetrator unknown to the victim,2016,Counts,181.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31767,Switzerland,Relationship to perpetrator is not known,2016,Counts,158.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31768,Switzerland,Intimate partner or family member,2016,Counts,72.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31769,Switzerland,Other Perpetrator known to the victim,2016,Counts,149.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31770,Switzerland,Perpetrator unknown to the victim,2016,Counts,142.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31771,Switzerland,Relationship to perpetrator is not known,2016,Counts,71.0,CTS,Violent & Sexual Assault,CHE,CH,8372.898
31772,Switzerland,Intimate partner or family member,2017,Counts,87.0,CTS,Violent & Sexual Assault,CHE,CH,8451.687
31773,Switzerland,Other Perpetrator known to the victim,2017,Counts,170.0,CTS,Violent & Sexual Assault,CHE,CH,8451.687
31774,Switzerland,Perpetrator unknown to the victim,2017,Counts,145.0,CTS,Violent & Sexual Assault,CHE,CH,8451.687
